sequence_name,precision,weight_rcp,step,input,float_avg,fixed_avg,abs_error
small1,8,8,38,1,0.994525883,1.000000000,0.005474117
small1,8,8,39,1,0.995210148,1.000000000,0.004789852
small1,8,8,40,1,0.995808879,1.000000000,0.004191121
small1,8,8,41,1,0.996332769,1.000000000,0.003667231
small1,8,8,42,1,0.996791173,1.000000000,0.003208827
small1,8,8,43,1,0.997192277,1.000000000,0.002807723
small1,8,8,44,1,0.997543242,1.000000000,0.002456758
small1,8,8,45,1,0.997850337,1.000000000,0.002149663
small1,8,8,46,1,0.998119045,1.000000000,0.001880955
small1,8,8,47,1,0.998354164,1.000000000,0.001645836
small1,8,8,48,1,0.998559894,1.000000000,0.001440106
small1,8,8,49,1,0.998739907,1.000000000,0.001260093
small1,8,8,50,1,0.998897418,1.000000000,0.001102582
small1,8,8,51,1,0.999035241,1.000000000,0.000964759
small1,8,8,52,1,0.999155836,1.000000000,0.000844164
small1,8,8,53,1,0.999261357,1.000000000,0.000738643
small1,8,8,54,1,0.999353687,1.000000000,0.000646313
small1,8,8,55,1,0.999434476,1.000000000,0.000565524
small1,8,8,56,1,0.999505167,1.000000000,0.000494833
small1,8,8,57,1,0.999567021,1.000000000,0.000432979
small1,8,8,58,1,0.999621143,1.000000000,0.000378857
small1,8,8,59,1,0.999668500,1.000000000,0.000331500
small1,8,8,60,1,0.999709938,1.000000000,0.000290062
small1,8,8,61,1,0.999746196,1.000000000,0.000253804
small1,8,8,62,1,0.999777921,1.000000000,0.000222079
small1,8,8,63,1,0.999805681,1.000000000,0.000194319
small1,8,8,64,1,0.999829971,1.000000000,0.000170029
small1,8,8,65,1,0.999851224,1.000000000,0.000148776
small1,8,8,66,1,0.999869821,1.000000000,0.000130179
small1,8,8,67,1,0.999886094,1.000000000,0.000113906
small1,8,8,68,1,0.999900332,1.000000000,0.000099668
small1,8,8,69,1,0.999912791,1.000000000,0.000087209
small1,8,8,70,1,0.999923692,1.000000000,0.000076308
small1,8,8,71,1,0.999933230,1.000000000,0.000066770
small1,8,8,72,1,0.999941576,1.000000000,0.000058424
small1,8,8,73,1,0.999948879,1.000000000,0.000051121
small1,8,8,74,1,0.999955269,1.000000000,0.000044731
small1,8,8,75,1,0.999960861,1.000000000,0.000039139
small1,8,8,76,1,0.999965753,1.000000000,0.000034247
small1,8,8,77,1,0.999970034,1.000000000,0.000029966
small1,8,8,78,1,0.999973780,1.000000000,0.000026220
small1,8,8,79,1,0.999977057,1.000000000,0.000022943
small1,8,8,80,1,0.999979925,1.000000000,0.000020075
small1,8,8,81,1,0.999982435,1.000000000,0.000017565
small1,8,8,82,1,0.999984630,1.000000000,0.000015370
small1,8,8,83,1,0.999986551,1.000000000,0.000013449
small1,8,8,84,1,0.999988232,1.000000000,0.000011768
small1,8,8,85,1,0.999989703,1.000000000,0.000010297
small1,8,8,86,1,0.999990991,1.000000000,0.000009009
small1,8,8,87,1,0.999992117,1.000000000,0.000007883
small1,8,8,88,1,0.999993102,1.000000000,0.000006898
small1,8,8,89,1,0.999993964,1.000000000,0.000006036
small1,8,8,90,1,0.999994719,1.000000000,0.000005281
small1,8,8,91,1,0.999995379,1.000000000,0.000004621
small1,8,8,92,1,0.999995957,1.000000000,0.000004043
small1,8,8,93,1,0.999996462,1.000000000,0.000003538
small1,8,8,94,1,0.999996904,1.000000000,0.000003096
small1,8,8,95,1,0.999997291,1.000000000,0.000002709
small1,8,8,96,1,0.999997630,1.000000000,0.000002370
small1,8,8,97,1,0.999997926,1.000000000,0.000002074
small1,8,8,98,1,0.999998185,1.000000000,0.000001815
small1,8,8,99,1,0.999998412,1.000000000,0.000001588
small1,8,16,0,1,0.062500000,0.062500000,0.000000000
small1,8,16,1,1,0.121093750,0.121093750,0.000000000
small1,8,16,2,1,0.176025391,0.179687500,0.003662109
small1,8,16,3,1,0.227523804,0.234375000,0.006851196
small1,8,16,4,1,0.275803566,0.285156250,0.009352684
small1,8,16,5,1,0.321065843,0.332031250,0.010965407
small1,8,16,6,1,0.363499228,0.375000000,0.011500772
small1,8,16,7,1,0.403280526,0.414062500,0.010781974
small1,8,16,8,1,0.440575493,0.453125000,0.012549507
small1,8,16,9,1,0.475539525,0.488281250,0.012741725
small1,8,16,10,1,0.508318305,0.523437500,0.015119195
small1,8,16,11,1,0.539048411,0.554687500,0.015639089
small1,8,16,12,1,0.567857885,0.585937500,0.018079615
small1,8,16,13,1,0.594866767,0.613281250,0.018414483
small1,8,16,14,1,0.620187594,0.640625000,0.020437406
small1,8,16,15,1,0.643925870,0.664062500,0.020136630
small1,8,16,16,1,0.666180503,0.687500000,0.021319497
small1,8,16,17,1,0.687044221,0.707031250,0.019987029
small1,8,16,18,1,0.706603957,0.726562500,0.019958543
small1,8,16,19,1,0.724941210,0.746093750,0.021152540
small1,8,16,20,1,0.742132384,0.765625000,0.023492616
small1,8,16,21,1,0.758249110,0.781250000,0.023000890
small1,8,16,22,1,0.773358541,0.796875000,0.023516459
small1,8,16,23,1,0.787523632,0.812500000,0.024976368
small1,8,16,24,1,0.800803405,0.824218750,0.023415345
small1,8,16,25,1,0.813253192,0.835937500,0.022684308
small1,8,16,26,1,0.824924868,0.847656250,0.022731382
small1,8,16,27,1,0.835867064,0.859375000,0.023507936
small1,8,16,28,1,0.846125372,0.871093750,0.024968378
small1,8,16,29,1,0.855742536,0.882812500,0.027069964
small1,8,16,30,1,0.864758628,0.890625000,0.025866372
small1,8,16,31,1,0.873211214,0.898437500,0.025226286
small1,8,16,32,1,0.881135513,0.906250000,0.025114487
small1,8,16,33,1,0.888564543,0.914062500,0.025497957
small1,8,16,34,1,0.895529259,0.921875000,0.026345741
small1,8,16,35,1,0.902058681,0.929687500,0.027628819
small1,8,16,36,1,0.908180013,0.937500000,0.029319987
small1,8,16,37,1,0.913918762,0.941406250,0.027487488
small1,8,16,38,1,0.919298840,0.945312500,0.026013660
small1,8,16,39,1,0.924342662,0.949218750,0.024876088
small1,8,16,40,1,0.929071246,0.953125000,0.024053754
small1,8,16,41,1,0.933504293,0.957031250,0.023526957
small1,8,16,42,1,0.937660275,0.960937500,0.023277225
small1,8,16,43,1,0.941556507,0.964843750,0.023287243
small1,8,16,44,1,0.945209226,0.968750000,0.023540774
small1,8,16,45,1,0.948633649,0.972656250,0.024022601
small1,8,16,46,1,0.951844046,0.976562500,0.024718454
small1,8,16,47,1,0.954853793,0.980468750,0.025614957
small1,8,16,48,1,0.957675431,0.984375000,0.026699569
small1,8,16,49,1,0.960320717,0.988281250,0.027960533
small1,8,16,50,1,0.962800672,0.992187500,0.029386828
small1,8,16,51,1,0.965125630,0.996093750,0.030968120
small1,8,16,52,1,0.967305278,1.000000000,0.032694722
small1,8,16,53,1,0.969348698,1.000000000,0.030651302
small1,8,16,54,1,0.971264404,1.000000000,0.028735596
small1,8,16,55,1,0.973060379,1.000000000,0.026939621
small1,8,16,56,1,0.974744105,1.000000000,0.025255895
small1,8,16,57,1,0.976322599,1.000000000,0.023677401
small1,8,16,58,1,0.977802436,1.000000000,0.022197564
small1,8,16,59,1,0.979189784,1.000000000,0.020810216
small1,8,16,60,1,0.980490423,1.000000000,0.019509577
small1,8,16,61,1,0.981709771,1.000000000,0.018290229
small1,8,16,62,1,0.982852911,1.000000000,0.017147089
small1,8,16,63,1,0.983924604,1.000000000,0.016075396
small1,8,16,64,1,0.984929316,1.000000000,0.015070684
small1,8,16,65,1,0.985871234,1.000000000,0.014128766
small1,8,16,66,1,0.986754282,1.000000000,0.013245718
small1,8,16,67,1,0.987582139,1.000000000,0.012417861
small1,8,16,68,1,0.988358255,1.000000000,0.011641745
small1,8,16,69,1,0.989085864,1.000000000,0.010914136
small1,8,16,70,1,0.989767998,1.000000000,0.010232002
small1,8,16,71,1,0.990407498,1.000000000,0.009592502
small1,8,16,72,1,0.991007029,1.000000000,0.008992971
small1,8,16,73,1,0.991569090,1.000000000,0.008430910
small1,8,16,74,1,0.992096022,1.000000000,0.007903978
small1,8,16,75,1,0.992590021,1.000000000,0.007409979
small1,8,16,76,1,0.993053144,1.000000000,0.006946856
small1,8,16,77,1,0.993487323,1.000000000,0.006512677
small1,8,16,78,1,0.993894365,1.000000000,0.006105635
small1,8,16,79,1,0.994275967,1.000000000,0.005724033
small1,8,16,80,1,0.994633719,1.000000000,0.005366281
small1,8,16,81,1,0.994969112,1.000000000,0.005030888
small1,8,16,82,1,0.995283542,1.000000000,0.004716458
small1,8,16,83,1,0.995578321,1.000000000,0.004421679
small1,8,16,84,1,0.995854676,1.000000000,0.004145324
small1,8,16,85,1,0.996113759,1.000000000,0.003886241
small1,8,16,86,1,0.996356649,1.000000000,0.003643351
small1,8,16,87,1,0.996584358,1.000000000,0.003415642
small1,8,16,88,1,0.996797836,1.000000000,0.003202164
small1,8,16,89,1,0.996997971,1.000000000,0.003002029
small1,8,16,90,1,0.997185598,1.000000000,0.002814402
small1,8,16,91,1,0.997361498,1.000000000,0.002638502
small1,8,16,92,1,0.997526404,1.000000000,0.002473596
small1,8,16,93,1,0.997681004,1.000000000,0.002318996
small1,8,16,94,1,0.997825941,1.000000000,0.002174059
small1,8,16,95,1,0.997961820,1.000000000,0.002038180
small1,8,16,96,1,0.998089206,1.000000000,0.001910794
small1,8,16,97,1,0.998208631,1.000000000,0.001791369
small1,8,16,98,1,0.998320591,1.000000000,0.001679409
small1,8,16,99,1,0.998425554,1.000000000,0.001574446
small1,10,8,0,1,0.125000000,0.125000000,0.000000000
small1,10,8,1,1,0.234375000,0.234375000,0.000000000
small1,10,8,2,1,0.330078125,0.330078125,0.000000000
small1,10,8,3,1,0.413818359,0.414062500,0.000244141
small1,10,8,4,1,0.487091064,0.487304688,0.000213623
small1,10,8,5,1,0.551204681,0.551757812,0.000553131
small1,10,8,6,1,0.607304096,0.608398438,0.001094341
small1,10,8,7,1,0.656391084,0.658203125,0.001812041
small1,10,8,8,1,0.699342199,0.701171875,0.001829676
small1,10,8,9,1,0.736924424,0.739257812,0.002333389
small1,10,8,10,1,0.769808871,0.772460938,0.002652067
small1,10,8,11,1,0.798582762,0.801757812,0.003175051
small1,10,8,12,1,0.823759917,0.827148438,0.003388521
small1,10,8,13,1,0.845789927,0.849609375,0.003819448
small1,10,8,14,1,0.865066186,0.869140625,0.004074439
small1,10,8,15,1,0.881932913,0.885742188,0.003809275
small1,10,8,16,1,0.896691299,0.900390625,0.003699326
small1,10,8,17,1,0.909604886,0.913085938,0.003481051
small1,10,8,18,1,0.920904276,0.924804688,0.003900412
small1,10,8,19,1,0.930791241,0.934570312,0.003779071
small1,10,8,20,1,0.939442336,0.943359375,0.003917039
small1,10,8,21,1,0.947012044,0.951171875,0.004159831
small1,10,8,22,1,0.953635539,0.958007812,0.004372274
small1,10,8,23,1,0.959431096,0.963867188,0.004436091
small1,10,8,24,1,0.964502209,0.968750000,0.004247791
small1,10,8,25,1,0.968939433,0.972656250,0.003716817
small1,10,8,26,1,0.972822004,0.976562500,0.003740496
small1,10,8,27,1,0.976219253,0.979492188,0.003272934
small1,10,8,28,1,0.979191847,0.982421875,0.003230028
small1,10,8,29,1,0.981792866,0.985351562,0.003558697
small1,10,8,30,1,0.984068758,0.987304688,0.003235930
small1,10,8,31,1,0.986060163,0.989257812,0.003197650
small1,10,8,32,1,0.987802643,0.991210938,0.003408295
small1,10,8,33,1,0.989327312,0.993164062,0.003836750
small1,10,8,34,1,0.990661398,0.994140625,0.003479227
small1,10,8,35,1,0.991828723,0.995117188,0.003288464
small1,10,8,36,1,0.992850133,0.996093750,0.003243617
small1,10,8,37,1,0.993743866,0.997070312,0.003326446
small1,10,8,38,1,0.994525883,0.998046875,0.003520992
small1,10,8,39,1,0.995210148,0.999023438,0.003813290
small1,10,8,40,1,0.995808879,1.000000000,0.004191121
small1,10,8,41,1,0.996332769,1.000000000,0.003667231
small1,10,8,42,1,0.996791173,1.000000000,0.003208827
small1,10,8,43,1,0.997192277,1.000000000,0.002807723
small1,10,8,44,1,0.997543242,1.000000000,0.002456758
small1,10,8,45,1,0.997850337,1.000000000,0.002149663
small1,10,8,46,1,0.998119045,1.000000000,0.001880955
small1,10,8,47,1,0.998354164,1.000000000,0.001645836
small1,10,8,48,1,0.998559894,1.000000000,0.001440106
small1,10,8,49,1,0.998739907,1.000000000,0.001260093
small1,10,8,50,1,0.998897418,1.000000000,0.001102582
small1,10,8,51,1,0.999035241,1.000000000,0.000964759
small1,10,8,52,1,0.999155836,1.000000000,0.000844164
small1,10,8,53,1,0.999261357,1.000000000,0.000738643
small1,10,8,54,1,0.999353687,1.000000000,0.000646313
small1,10,8,55,1,0.999434476,1.000000000,0.000565524
small1,10,8,56,1,0.999505167,1.000000000,0.000494833
small1,10,8,57,1,0.999567021,1.000000000,0.000432979
small1,10,8,58,1,0.999621143,1.000000000,0.000378857
small1,10,8,59,1,0.999668500,1.000000000,0.000331500
small1,10,8,60,1,0.999709938,1.000000000,0.000290062
small1,10,8,61,1,0.999746196,1.000000000,0.000253804
small1,10,8,62,1,0.999777921,1.000000000,0.000222079
small1,10,8,63,1,0.999805681,1.000000000,0.000194319
small1,10,8,64,1,0.999829971,1.000000000,0.000170029
small1,10,8,65,1,0.999851224,1.000000000,0.000148776
small1,10,8,66,1,0.999869821,1.000000000,0.000130179
small1,10,8,67,1,0.999886094,1.000000000,0.000113906
small1,10,8,68,1,0.999900332,1.000000000,0.000099668
small1,10,8,69,1,0.999912791,1.000000000,0.000087209
small1,10,8,70,1,0.999923692,1.000000000,0.000076308
small1,10,8,71,1,0.999933230,1.000000000,0.000066770
small1,10,8,72,1,0.999941576,1.000000000,0.000058424
small1,10,8,73,1,0.999948879,1.000000000,0.000051121
small1,10,8,74,1,0.999955269,1.000000000,0.000044731
small1,10,8,75,1,0.999960861,1.000000000,0.000039139
small1,10,8,76,1,0.999965753,1.000000000,0.000034247
small1,10,8,77,1,0.999970034,1.000000000,0.000029966
small1,10,8,78,1,0.999973780,1.000000000,0.000026220
small1,10,8,79,1,0.999977057,1.000000000,0.000022943
small1,10,8,80,1,0.999979925,1.000000000,0.000020075
small1,10,8,81,1,0.999982435,1.000000000,0.000017565
small1,10,8,82,1,0.999984630,1.000000000,0.000015370
small1,10,8,83,1,0.999986551,1.000000000,0.000013449
small1,10,8,84,1,0.999988232,1.000000000,0.000011768
small1,10,8,85,1,0.999989703,1.000000000,0.000010297
small1,10,8,86,1,0.999990991,1.000000000,0.000009009
small1,10,8,87,1,0.999992117,1.000000000,0.000007883
small1,10,8,88,1,0.999993102,1.000000000,0.000006898
small1,10,8,89,1,0.999993964,1.000000000,0.000006036
small1,10,8,90,1,0.999994719,1.000000000,0.000005281
small1,10,8,91,1,0.999995379,1.000000000,0.000004621
small1,10,8,92,1,0.999995957,1.000000000,0.000004043
small1,10,8,93,1,0.999996462,1.000000000,0.000003538
small1,10,8,94,1,0.999996904,1.000000000,0.000003096
small1,10,8,95,1,0.999997291,1.000000000,0.000002709
small1,10,8,96,1,0.999997630,1.000000000,0.000002370
small1,10,8,97,1,0.999997926,1.000000000,0.000002074
small1,10,8,98,1,0.999998185,1.000000000,0.000001815
small1,10,8,99,1,0.999998412,1.000000000,0.000001588
small1,10,16,0,1,0.062500000,0.062500000,0.000000000
small1,10,16,1,1,0.121093750,0.121093750,0.000000000
small1,10,16,2,1,0.176025391,0.176757812,0.000732422
small1,10,16,3,1,0.227523804,0.228515625,0.000991821
small1,10,16,4,1,0.275803566,0.277343750,0.001540184
small1,10,16,5,1,0.321065843,0.323242188,0.002176344
small1,10,16,6,1,0.363499228,0.366210938,0.002711710
small1,10,16,7,1,0.403280526,0.406250000,0.002969474
small1,10,16,8,1,0.440575493,0.443359375,0.002783882
small1,10,16,9,1,0.475539525,0.478515625,0.002976100
small1,10,16,10,1,0.508318305,0.511718750,0.003400445
small1,10,16,11,1,0.539048411,0.542968750,0.003920339
small1,10,16,12,1,0.567857885,0.572265625,0.004407740
small1,10,16,13,1,0.594866767,0.599609375,0.004742608
small1,10,16,14,1,0.620187594,0.625000000,0.004812406
small1,10,16,15,1,0.643925870,0.648437500,0.004511630
small1,10,16,16,1,0.666180503,0.670898438,0.004717935
small1,10,16,17,1,0.687044221,0.692382812,0.005338591
small1,10,16,18,1,0.706603957,0.711914062,0.005310105
small1,10,16,19,1,0.724941210,0.730468750,0.005527540
small1,10,16,20,1,0.742132384,0.748046875,0.005914491
small1,10,16,21,1,0.758249110,0.764648438,0.006399327
small1,10,16,22,1,0.773358541,0.780273438,0.006914896
small1,10,16,23,1,0.787523632,0.794921875,0.007398243
small1,10,16,24,1,0.800803405,0.808593750,0.007790345
small1,10,16,25,1,0.813253192,0.821289062,0.008035870
small1,10,16,26,1,0.824924868,0.833007812,0.008082945
small1,10,16,27,1,0.835867064,0.843750000,0.007882936
small1,10,16,28,1,0.846125372,0.853515625,0.007390253
small1,10,16,29,1,0.855742536,0.863281250,0.007538714
small1,10,16,30,1,0.864758628,0.872070312,0.007311685
small1,10,16,31,1,0.873211214,0.880859375,0.007648161
small1,10,16,32,1,0.881135513,0.888671875,0.007536362
small1,10,16,33,1,0.888564543,0.896484375,0.007919832
small1,10,16,34,1,0.895529259,0.903320312,0.007791053
small1,10,16,35,1,0.902058681,0.910156250,0.008097569
small1,10,16,36,1,0.908180013,0.916015625,0.007835612
small1,10,16,37,1,0.913918762,0.921875000,0.007956238
small1,10,16,38,1,0.919298840,0.926757812,0.007458973
small1,10,16,39,1,0.924342662,0.931640625,0.007297963
small1,10,16,40,1,0.929071246,0.936523438,0.007452192
small1,10,16,41,1,0.933504293,0.941406250,0.007901957
small1,10,16,42,1,0.937660275,0.945312500,0.007652225
small1,10,16,43,1,0.941556507,0.949218750,0.007662243
small1,10,16,44,1,0.945209226,0.953125000,0.007915774
small1,10,16,45,1,0.948633649,0.956054688,0.007421038
small1,10,16,46,1,0.951844046,0.958984375,0.007140329
small1,10,16,47,1,0.954853793,0.961914062,0.007060269
small1,10,16,48,1,0.957675431,0.964843750,0.007168319
small1,10,16,49,1,0.960320717,0.967773438,0.007452721
small1,10,16,50,1,0.962800672,0.970703125,0.007902453
small1,10,16,51,1,0.965125630,0.972656250,0.007530620
small1,10,16,52,1,0.967305278,0.974609375,0.007304097
small1,10,16,53,1,0.969348698,0.976562500,0.007213802
small1,10,16,54,1,0.971264404,0.978515625,0.007251221
small1,10,16,55,1,0.973060379,0.980468750,0.007408371
small1,10,16,56,1,0.974744105,0.982421875,0.007677770
small1,10,16,57,1,0.976322599,0.984375000,0.008052401
small1,10,16,58,1,0.977802436,0.985351562,0.007549126
small1,10,16,59,1,0.979189784,0.986328125,0.007138341
small1,10,16,60,1,0.980490423,0.987304688,0.006814265
small1,10,16,61,1,0.981709771,0.988281250,0.006571479
small1,10,16,62,1,0.982852911,0.989257812,0.006404902
small1,10,16,63,1,0.983924604,0.990234375,0.006309771
small1,10,16,64,1,0.984929316,0.991210938,0.006281622
small1,10,16,65,1,0.985871234,0.992187500,0.006316266
small1,10,16,66,1,0.986754282,0.993164062,0.006409781
small1,10,16,67,1,0.987582139,0.994140625,0.006558486
small1,10,16,68,1,0.988358255,0.995117188,0.006758932
small1,10,16,69,1,0.989085864,0.996093750,0.007007886
small1,10,16,70,1,0.989767998,0.997070312,0.007302315
small1,10,16,71,1,0.990407498,0.998046875,0.007639377
small1,10,16,72,1,0.991007029,0.999023438,0.008016408
small1,10,16,73,1,0.991569090,1.000000000,0.008430910
small1,10,16,74,1,0.992096022,1.000000000,0.007903978
small1,10,16,75,1,0.992590021,1.000000000,0.007409979
small1,10,16,76,1,0.993053144,1.000000000,0.006946856
small1,10,16,77,1,0.993487323,1.000000000,0.006512677
small1,10,16,78,1,0.993894365,1.000000000,0.006105635
small1,10,16,79,1,0.994275967,1.000000000,0.005724033
small1,10,16,80,1,0.994633719,1.000000000,0.005366281
small1,10,16,81,1,0.994969112,1.000000000,0.005030888
small1,10,16,82,1,0.995283542,1.000000000,0.004716458
small1,10,16,83,1,0.995578321,1.000000000,0.004421679
small1,10,16,84,1,0.995854676,1.000000000,0.004145324
small1,10,16,85,1,0.996113759,1.000000000,0.003886241
small1,10,16,86,1,0.996356649,1.000000000,0.003643351
small1,10,16,87,1,0.996584358,1.000000000,0.003415642
small1,10,16,88,1,0.996797836,1.000000000,0.003202164
small1,10,16,89,1,0.996997971,1.000000000,0.003002029
small1,10,16,90,1,0.997185598,1.000000000,0.002814402
small1,10,16,91,1,0.997361498,1.000000000,0.002638502
small1,10,16,92,1,0.997526404,1.000000000,0.002473596
small1,10,16,93,1,0.997681004,1.000000000,0.002318996
small1,10,16,94,1,0.997825941,1.000000000,0.002174059
small1,10,16,95,1,0.997961820,1.000000000,0.002038180
small1,10,16,96,1,0.998089206,1.000000000,0.001910794
small1,10,16,97,1,0.998208631,1.000000000,0.001791369
small1,10,16,98,1,0.998320591,1.000000000,0.001679409
small1,10,16,99,1,0.998425554,1.000000000,0.001574446
alternating,0,8,0,0,0.000000000,0.000000000,0.000000000
alternating,0,8,1,100,12.500000000,12.000000000,0.500000000
alternating,0,8,2,0,10.937500000,11.000000000,0.062500000
alternating,0,8,3,100,22.070312500,22.000000000,0.070312500
alternating,0,8,4,0,19.311523438,20.000000000,0.688476562
alternating,0,8,5,100,29.397583008,30.000000000,0.602416992
alternating,0,8,6,0,25.722885132,27.000000000,1.277114868
